Date,Open,High,Low,Close,Adj Close,Volume,Returns,Volatility,Max_Drawdown,Max_Drawup,Volume_Change
2009-08-14,957.4000244140625,957.4000244140625,942.0999755859375,947.0,947.0,141,-0.008065373529461572,0.010287794272371456,-0.03681856362651126,0.04180418041804179,37.0
2009-08-17,947.4000244140625,947.4000244140625,931.5,934.2999877929688,934.2999877929688,128,-0.013410783745545163,0.01025696914291158,-0.049735581577439736,0.02783276984925065,-13.0
2009-08-18,938.5999755859375,938.5999755859375,935.5,937.7000122070312,937.7000122070312,276,0.003639114265744814,0.010211580941426572,-0.0462774607761286,0.03157317074480881,148.0
2009-08-19,941.7999877929688,944.9000244140625,933.4000244140625,943.2999877929688,943.2999877929688,194,0.005972033180160707,0.010219025510978587,-0.040581798127216406,0.03773375994826056,-82.0
2009-08-20,942.9000244140625,945.7000122070312,940.0999755859375,940.2999877929688,940.2999877929688,35,-0.0031803244342439863,0.01022659410782151,-0.043633059277290887,0.03443342991525711,-159.0
2009-08-21,957.0,957.5999755859375,952.5999755859375,953.2000122070312,953.2000122070312,53,0.013719051985038089,0.01032041182381592,-0.030512611500744136,0.04862487591532583,18.0
2009-08-24,953.5,957.0,941.2999877929688,942.2999877929688,942.2999877929688,198,-0.011435191223744035,0.010144147755971302,-0.04159888517724131,0.03663364993725926,145.0
2009-08-25,946.2999877929688,954.5,943.5,944.5,944.5,143,0.002334725921183667,0.010151045649723186,-0.03936128125157334,0.03905390539053899,-55.0
2009-08-26,947.5,948.2000122070312,940.2999877929688,944.2999877929688,944.2999877929688,128,-0.00021176517419929652,0.010127843558948134,-0.037607036236233404,0.038833869959261635,-15.0
2009-08-27,944.2000122070312,949.4000244140625,942.9000244140625,945.5,945.5,193,0.001270795533775182,0.009837728011449689,-0.03638403155614578,0.040154015401540066,65.0
2009-08-28,949.2999877929688,962.2000122070312,948.0999755859375,957.0,957.0,182,0.012162876784769905,0.009703086004436475,-0.010852713178294615,0.05280528052805278,-11.0
2009-08-31,959.5,959.5,944.7999877929688,951.7000122070312,951.7000122070312,21,-0.005538127265380055,0.00938600474987551,-0.01633073673691865,0.04697471089882432,-161.0
2009-09-01,954.2000122070312,956.5,948.7000122070312,954.7000122070312,954.7000122070312,17,0.0031522538210784212,0.009297371258103223,-0.013229961543120172,0.05027504093182755,-4.0
2009-09-02,954.0,978.7999877929688,954.0,976.5999755859375,976.5999755859375,65,0.022939104534291266,0.009750677697853712,0.0,0.07436740988551982,48.0
2009-09-03,978.0999755859375,995.7999877929688,978.0999755859375,995.7999877929688,995.7999877929688,55,0.0196600580452726,0.010061132687119029,0.0,0.09548953552581829,-10.0
2009-09-04,992.5999755859375,995.0,985.5,994.9000244140625,994.9000244140625,75,-0.0009037591784880616,0.010022421500569922,-0.0009037591784880616,0.09449947680314907,20.0
2009-09-08,993.5,1006.9000244140625,993.2000122070312,997.9000244140625,997.9000244140625,90,0.0030153783559978553,0.00957358300608752,0.0,0.0977998068361523,15.0
2009-09-09,1002.0,1002.7999877929688,988.7999877929688,995.2999877929688,995.2999877929688,84,-0.002605508124544298,0.009380136037309554,-0.002605508124544298,0.09493948052031764,-6.0
2009-09-10,996.2000122070312,997.2000122070312,987.2999877929688,995.4000244140625,995.4000244140625,51,0.00010050901468972029,0.009367586987255599,-0.0025052609869089526,0.09504953180864972,-33.0
2009-09-11,999.7000122070312,1011.9000244140625,999.7000122070312,1004.9000244140625,1004.9000244140625,198,0.009543901714883063,0.009422974828450023,0.0,0.10550057691316006,147.0
2009-09-14,1002.9000244140625,1003.7999877929688,998.5,999.9000244140625,999.9000244140625,91,-0.004975619343740578,0.009450754720937404,-0.004975619343740578,0.10000002685815446,-107.0
2009-09-15,998.0,1008.0,994.9000244140625,1005.0,1005.0,118,0.005100485509965003,0.00946409663433134,0.0,0.10561056105610556,27.0
2009-09-16,1014.7000122070312,1019.7999877929688,1014.7000122070312,1018.9000244140625,1018.9000244140625,92,0.013830870063743728,0.009324714877013576,0.0,0.12090211706717557,-26.0
2009-09-17,1017.2000122070312,1019.5,1011.5999755859375,1012.2999877929688,1012.2999877929688,48,-0.006477609640739068,0.009381198636841262,-0.006477609640739068,0.11364135070733639,-44.0
2009-09-18,1013.9000244140625,1017.5999755859375,1009.2000122070312,1009.2000122070312,1009.2000122070312,26,-0.0030623092199142388,0.009316279711511818,-0.009520082416927478,0.11023103653138744,-22.0
2009-09-21,1003.7000122070312,1003.7000122070312,998.0,1003.7000122070312,1003.7000122070312,26,-0.005449861210338303,0.009341613543092129,-0.01491806049938249,0.10418043147088141,0.0
2009-09-22,1011.5,1019.4000244140625,1011.5,1014.2000122070312,1014.2000122070312,67,0.01046129308787358,0.009418477458508321,-0.004612829614695557,0.11573158658639304,41.0
2009-09-23,1014.4000244140625,1015.2000122070312,1008.2000122070312,1013.0,1013.0,212,-0.0011832106020388533,0.009421653057849933,-0.005790582267828914,0.11441144114411439,145.0
2009-09-24,1015.0,1015.0,993.9000244140625,997.5,997.5,123,-0.01530108588351431,0.009454920725110831,-0.021003065954747657,0.09735973597359737,-89.0
2009-09-25,997.2999877929688,997.4000244140625,986.7000122070312,990.2000122070312,990.2000122070312,70,-0.007318283501723033,0.009343927570624218,-0.02816764306540842,0.08932894632236654,-53.0
2009-09-28,993.2000122070312,993.2000122070312,991.4000244140625,992.5,992.5,6999,0.0023227507216874166,0.009215125104838434,-0.025910318756979467,0.09185918591859177,6929.0
2009-09-29,990.5,995.7000122070312,984.7000122070312,993.0999755859375,993.0999755859375,5742,0.0006045094064861534,0.009150657683888048,-0.025321472381906962,0.09251922506703791,-1257.0
2009-09-30,992.5,1009.0,992.5,1008.0,1008.0,1393,0.015003549270325323,0.0093086931007622,-0.010697835070060724,0.10891089108910901,-4349.0
2009-10-01,1007.4000244140625,1008.7999877929688,998.0,999.5,999.5,213,-0.008432539682539653,0.008915876997632105,-0.019040164833854845,0.09570268211436428,-1180.0
2009-10-02,998.7999877929688,1007.2999877929688,986.7999877929688,1003.2000122070312,1003.2000122070312,247,0.0037018631386005474,0.008885835804723673,-0.015408785779605694,0.09975882348414933,34.0
2009-10-05,1004.0999755859375,1017.5999755859375,1003.0,1016.7000122070312,1016.7000122070312,180,0.013456937635297761,0.00898558281486475,-0.0021592032135796524,0.10247234737488276,-67.0
2009-10-06,1019.5,1043.800048828125,1018.2999877929688,1038.5999755859375,1038.5999755859375,180,0.02154024108976471,0.009266788464590116,0.0,0.12585363207147693,0.0
2009-10-07,1038.300048828125,1048.199951171875,1038.300048828125,1043.300048828125,1043.300048828125,180,0.004525393176074255,0.009269593594001774,0.0,0.1252157410403163,0.0
2009-10-08,1045.800048828125,1060.4000244140625,1045.0999755859375,1055.4000244140625,1055.4000244140625,160,0.011597790683062437,0.009119195219851101,0.0,0.13826575767818894,-20.0
2009-10-09,1049.300048828125,1051.5,1044.0,1047.800048828125,1047.800048828125,175,-0.007201037909921326,0.009161166080781257,-0.007201037909921326,0.13006906280558317,15.0
2009-10-12,1049.0,1058.4000244140625,1049.0,1056.699951171875,1056.699951171875,209,0.00849389380512422,0.009200134974346031,0.0,0.1396677494175098,34.0
2009-10-13,1064.0,1068.4000244140625,1056.5,1064.199951171875,1064.199951171875,183,0.007097568228031648,0.009130659588834956,0.0,0.14775661902628778,-26.0
2009-10-14,1064.0,1070.199951171875,1057.5999755859375,1063.9000244140625,1063.9000244140625,140,-0.00028183308736506874,0.009120691644164314,-0.00028183308736506874,0.14743314323480394,-43.0
2009-10-15,1062.199951171875,1062.199951171875,1048.0,1049.800048828125,1049.800048828125,179,-0.013253102041898113,0.00930730837870794,-0.013531199966597574,0.13222609470125724,39.0
2009-10-16,1051.5,1056.199951171875,1043.699951171875,1050.699951171875,1050.699951171875,76,0.0008572130900112995,0.009307875531694581,-0.012685585998321147,0.1331966537304876,-103.0
2009-10-19,1053.5999755859375,1061.199951171875,1049.199951171875,1057.300048828125,1057.300048828125,157,0.006281619837222641,0.009315784877217972,-0.006483652189752442,0.1403149643100352,81.0
2009-10-20,1065.5,1066.199951171875,1054.0,1057.800048828125,1057.800048828125,231,0.0004729026547896087,0.009315905594526249,-0.006013815671296108,0.14085422228395372,74.0
2009-10-21,1053.699951171875,1064.0,1047.5,1063.699951171875,1063.699951171875,35,0.005577521338069769,0.009063106500679388,-0.0004698365184563347,0.14721736105236927,-196.0
2009-10-22,1061.199951171875,1061.199951171875,1051.5,1057.800048828125,1057.800048828125,173,-0.005546585141091853,0.008914381641229773,-0.006013815671296108,0.13218459022662699,138.0
2009-10-23,1063.800048828125,1065.9000244140625,1050.199951171875,1055.5999755859375,1055.5999755859375,116,-0.0020798573838456402,0.008895381755212955,-0.008081165176212823,0.1298298077467679,-57.0
2009-10-26,1055.5999755859375,1055.5999755859375,1039.9000244140625,1042.0999755859375,1042.0999755859375,76,-0.012788935498512566,0.008777401576409506,-0.02076675117453397,0.11538048721119765,-40.0
2009-10-27,1039.5,1042.0999755859375,1034.699951171875,1034.699951171875,1034.699951171875,100,-0.00710106955899481,0.008844938965485535,-0.027720354588923968,0.1074600927867655,24.0
2009-10-28,1042.0999755859375,1042.0999755859375,1028.0,1029.9000244140625,1029.9000244140625,307,-0.004638955237579956,0.008778194034309347,-0.03223071634239616,0.10232263498892147,207.0
2009-10-29,1035.199951171875,1047.300048828125,1032.4000244140625,1046.4000244140625,1046.4000244140625,234,0.01602097253020962,0.008966147881077415,-0.016726111233336893,0.11998291564350749,-73.0
2009-10-30,1045.5,1045.800048828125,1035.5999755859375,1039.699951171875,1039.699951171875,148,-0.006402975043831138,0.008999619488133168,-0.02302198940436062,0.11281169298512483,-86.0
2009-11-02,1053.4000244140625,1061.800048828125,1043.5,1053.4000244140625,1053.4000244140625,41,0.013176949009900074,0.009103600150897275,-0.010148399974948208,0.1274751559212104,-107.0
2009-11-03,1084.300048828125,1087.0,1056.800048828125,1084.300048828125,1084.300048828125,196,0.029333608978460157,0.009582234270505153,0.0,0.1605480712779317,155.0
2009-11-04,1086.699951171875,1097.4000244140625,1082.199951171875,1086.699951171875,1086.699951171875,114,0.002213319409460235,0.009580249885638617,0.0,0.1631167348497029,-82.0
2009-11-05,1088.699951171875,1092.300048828125,1086.0,1088.699951171875,1088.699951171875,63,0.0018404344252000993,0.00957329510483386,0.0,0.16525737492904646,-51.0
2009-11-06,1095.0999755859375,1100.0,1090.199951171875,1095.0999755859375,1095.0999755859375,102,0.005878593461103421,0.009581347463611518,0.0,0.17210744931380684,39.0
2009-11-09,1098.5999755859375,1109.300048828125,1098.5999755859375,1100.800048828125,1100.800048828125,102,0.005205071106989756,0.009489946128340185,0.0,0.1782083519325175,0.0
2009-11-10,1100.9000244140625,1108.5999755859375,1098.199951171875,1101.9000244140625,1101.9000244140625,92,0.0009992510330176785,0.009258552559976685,0.0,0.17510932075233687,-10.0
2009-11-11,1114.0,1117.5999755859375,1106.300048828125,1114.0,1114.0,104,0.010981010361962529,0.009318214575441231,0.0,0.1847282935892962,12.0
2009-11-12,1106.0,1121.300048828125,1104.300048828125,1106.0,1106.0,68,-0.007181328545781018,0.009399515521673936,-0.007181328545781018,0.17622037047554917,-36.0
2009-11-13,1116.0999755859375,1118.199951171875,1105.0,1116.0999755859375,1116.0999755859375,56,0.009131985159075429,0.009403388983582978,0.0,0.1844423114129914,-12.0
2009-11-16,1138.5999755859375,1140.5,1127.199951171875,1138.5999755859375,1138.5999755859375,64,0.02015948435818915,0.009564319047683956,0.0,0.20832005766309902,8.0
2009-11-17,1138.800048828125,1140.4000244140625,1131.300048828125,1138.800048828125,1138.800048828125,67,0.00017571864261145542,0.00938280881913389,0.0,0.20597274547227795,3.0
2009-11-18,1140.699951171875,1149.4000244140625,1136.5,1140.699951171875,1140.699951171875,77,0.0016683370761223504,0.009384250460710234,0.0,0.20798471451634248,10.0
2009-11-19,1141.4000244140625,1144.800048828125,1135.5,1141.4000244140625,1141.4000244140625,20,0.0006137225143809655,0.009379777215733801,0.0,0.20719198774623204,-57.0
2009-11-20,1146.4000244140625,1147.9000244140625,1137.300048828125,1146.4000244140625,1146.4000244140625,18,0.0043805851524900685,0.009377486147796042,0.0,0.2045812858145435,-2.0
2009-11-23,1164.300048828125,1163.0,1164.300048828125,1164.300048828125,1164.300048828125,3,0.015614117265228877,0.00944337907297153,0.0,0.2233897592667522,-15.0
2009-11-24,1165.5,1169.800048828125,1167.5,1165.5,1165.5,26,0.0010306202194896308,0.00937682412674522,0.0,0.22080233067730992,23.0
2009-11-25,1186.9000244140625,1186.9000244140625,1186.9000244140625,1186.9000244140625,1186.9000244140625,205513,0.018361239308504862,0.009572814752305267,0.0,0.21533898636639814,205487.0
2009-11-27,1190.800048828125,1195.0,1130.0999755859375,1174.199951171875,1174.199951171875,112015,-0.010700204718975481,0.009409415011488394,-0.010700204718975481,0.18582098232328947,-93498.0
2009-11-30,1179.9000244140625,1183.699951171875,1163.699951171875,1181.0999755859375,1181.0999755859375,14549,0.0058763623752293714,0.00916378361172199,-0.004886720624164065,0.19278929612757145,-97466.0
2009-12-01,1181.0,1202.699951171875,1176.0,1199.0999755859375,1199.0999755859375,3787,0.015240030795081738,0.009286703022083682,0.0,0.21096744173259951,-10762.0
2009-12-02,1196.4000244140625,1217.300048828125,1196.300048828125,1212.0,1212.0,2145,0.01075808913077414,0.009338333200894488,0.0,0.22399513740522425,-1642.0
2009-12-03,1218.0,1226.4000244140625,1204.5999755859375,1217.4000244140625,1217.4000244140625,1530,0.004455465688170346,0.00930725029035695,0.0,0.22944860574242076,-615.0
2009-12-04,1207.800048828125,1211.199951171875,1147.0,1168.800048828125,1168.800048828125,4288,-0.03992112256555014,0.010853742461991622,-0.03992112256555014,0.18036763726453287,2758.0
2009-12-07,1157.5999755859375,1165.5,1136.300048828125,1163.4000244140625,1163.4000244140625,3669,-0.004620143898416806,0.010857241410396692,-0.044356825133127775,0.17491416892733636,-619.0
2009-12-08,1159.5,1169.300048828125,1125.300048828125,1142.800048828125,1142.800048828125,784,-0.01770670032116639,0.011126909494793637,-0.06127811244446346,0.15411031583504786,-2885.0
2009-12-09,1130.300048828125,1147.0,1116.5,1120.4000244140625,1120.4000244140625,2256,-0.01960100057488834,0.011472753566903155,-0.07967800070209985,0.1314885988708805,1472.0
2009-12-10,1125.699951171875,1134.800048828125,1122.199951171875,1125.699951171875,1125.699951171875,344,0.0047303879349558375,0.011371767351230952,-0.07532452062034656,0.13684097888751934,-1912.0
2009-12-11,1132.699951171875,1141.4000244140625,1110.800048828125,1119.4000244140625,1119.4000244140625,912,-0.005596452901374116,0.011361557046829875,-0.08049942338975036,0.1304787018928233,568.0
2009-12-14,1123.300048828125,1127.5,1114.5,1123.300048828125,1123.300048828125,230,0.0034840310246588846,0.011346068751907332,-0.07729585485364854,0.1344173247629341,-682.0
2009-12-15,1127.9000244140625,1128.5999755859375,1111.9000244140625,1122.4000244140625,1122.4000244140625,242,-0.0008012324178223729,0.01131119242928737,-0.07803515532679883,0.13350839282699467,12.0
2009-12-16,1125.699951171875,1140.0,1122.4000244140625,1135.5,1135.5,205,0.011671396383634347,0.011327732719910695,-0.0672745381728419,0.14673801858385493,-37.0
2009-12-17,1141.5,1141.5,1095.699951171875,1106.800048828125,1106.800048828125,422,-0.02527516615752967,0.011855310096412008,-0.09084932919988198,0.11775402462499152,217.0
2009-12-18,1110.800048828125,1115.199951171875,1097.800048828125,1110.800048828125,1110.800048828125,404,0.0036140222475009587,0.011649418365669063,-0.08756363844927995,0.1217936125372201,-18.0
2009-12-21,1095.4000244140625,1119.199951171875,1090.800048828125,1095.4000244140625,1095.4000244140625,248,-0.01386390325631448,0.011766899807154372,-0.10021356789336267,0.10367760646253155,-156.0
2009-12-22,1095.300048828125,1097.4000244140625,1075.0,1086.0,1086.0,480,-0.008581362246263047,0.011841910203784453,-0.10793496121154234,0.09354549058291006,232.0
2009-12-23,1093.300048828125,1094.5999755859375,1080.0,1093.300048828125,1093.300048828125,168,0.0067219602468922,0.011859771015835335,-0.1019385354831639,0.09384697231428207,-312.0
2009-12-24,1092.0,1105.300048828125,1092.0,1104.0999755859375,1104.0999755859375,127,0.009878282516669223,0.011780319096662118,-0.09306723061933286,0.10465230173680595,-41.0
2009-12-28,1107.199951171875,1111.9000244140625,1102.800048828125,1107.199951171875,1107.199951171875,350,0.002807694642228631,0.01170742480920889,-0.09052084034188113,0.1036681994610873,223.0
2009-12-29,1097.0,1105.199951171875,1097.0,1097.0,1097.0,1038,-0.009212384051389466,0.011789816549680207,-0.09889931164738663,0.07898100406102593,688.0
2009-12-30,1091.5,1097.0999755859375,1086.0,1091.5,1091.5,399,-0.005013673655423934,0.011714801063179302,-0.10341713642946448,0.05981160707417543,-639.0
2009-12-31,1095.199951171875,1106.0999755859375,1094.0,1095.199951171875,1095.199951171875,149,0.0033897857735913917,0.011412460206141492,-0.10037791259368722,0.06340414138252237,-250.0
2010-01-04,1117.699951171875,1122.300048828125,1097.0999755859375,1117.699951171875,1117.699951171875,184,0.02054419375742733,0.011681733536017341,-0.08189590212155073,0.08525092210553575,35.0
2010-01-05,1118.0999755859375,1126.5,1115.0,1118.0999755859375,1118.0999755859375,53,0.00035789964349830505,0.011602280973662442,-0.08156731299222564,0.08563933302366333,-131.0
2010-01-06,1135.9000244140625,1139.199951171875,1120.699951171875,1135.9000244140625,1135.9000244140625,363,0.015919908073333877,0.011707790419797207,-0.0669459490435168,0.10292261140619563,310.0
2010-01-07,1133.0999755859375,1133.0999755859375,1129.199951171875,1133.0999755859375,1133.0999755859375,56,-0.0024650486556414553,0.011680921841205654,-0.06924597267746802,0.10020385350567218,-307.0
2010-01-08,1138.199951171875,1138.199951171875,1122.699951171875,1138.199951171875,1138.199951171875,54,0.004500905212093231,0.011663617123164143,-0.06505673702471515,0.10515576676428107,-2.0
2010-01-11,1150.699951171875,1161.199951171875,1143.0,1150.699951171875,1150.699951171875,177,0.010982253150801924,0.011730017879627571,-0.05478895342908374,0.117292867165955,123.0
2010-01-12,1128.9000244140625,1157.199951171875,1127.199951171875,1128.9000244140625,1128.9000244140625,51,-0.018944927159865954,0.01187248246013017,-0.07269590785707047,0.09612583518125817,-126.0
2010-01-13,1136.4000244140625,1136.4000244140625,1121.0,1136.4000244140625,1136.4000244140625,58,0.006643635253611446,0.011892465929804578,-0.06653523769969161,0.1034080954222627,7.0
2010-01-14,1137.0,1145.9000244140625,1132.800048828125,1142.5999755859375,1142.5999755859375,81,0.005455782329001346,0.011887170584296735,-0.06144245714478813,0.10942804981094456,23.0
2010-01-15,1132.800048828125,1133.4000244140625,1127.199951171875,1130.0999755859375,1130.0999755859375,50,-0.01093996172509093,0.01199251269083396,-0.07171024074041954,0.09729094940927041,-31.0
2010-01-19,1139.699951171875,1139.699951171875,1130.5,1139.699951171875,1139.699951171875,22,0.008494802047013694,0.012016560138511935,-0.06382460299323944,0.10661221881248184,-28.0
2010-01-20,1123.300048828125,1133.0,1109.800048828125,1112.300048828125,1112.300048828125,28,-0.02404132975137585,0.012423455121892081,-0.08633150441780413,0.08000778955310928,6.0
2010-01-21,1102.699951171875,1107.5,1090.199951171875,1102.699951171875,1102.699951171875,99,-0.008630852499165398,0.012478874683470366,-0.09421724243630836,0.0706864016235269,71.0
2010-01-22,1089.199951171875,1095.4000244140625,1083.0,1089.199951171875,1089.199951171875,58,-0.012242677607497088,0.012468984321245928,-0.10530644871959038,0.05757833318971883,-41.0
2010-01-25,1095.199951171875,1095.199951171875,1095.199951171875,1095.199951171875,1095.199951171875,8,0.005508630434241768,0.012439551618613445,-0.10037791259368722,0.06340414138252237,-50.0
2010-01-26,1097.9000244140625,1097.9000244140625,1097.9000244140625,1097.9000244140625,1097.9000244140625,4,0.0024653701265220374,0.012418528887265816,-0.09816001117423634,0.05597775894534629,-4.0
2010-01-27,1084.4000244140625,1084.4000244140625,1084.4000244140625,1084.4000244140625,1084.4000244140625,206694,-0.012296201566444842,0.012381527337968106,-0.10924921745751826,0.04299324357167156,206690.0
2010-01-28,1087.800048828125,1095.699951171875,1073.199951171875,1083.5999755859375,1083.5999755859375,101168,-0.0007377801642500792,0.01234822839952984,-0.10990639571616834,0.028669024560421086,-105526.0
2010-01-29,1085.0,1090.800048828125,1074.5,1083.0,1083.0,11456,-0.000553687337998543,0.012241068911942859,-0.11039922927449386,0.0,-89712.0
2010-02-01,1081.0,1107.300048828125,1076.800048828125,1104.300048828125,1104.300048828125,2452,0.019667635113688853,0.011914912025387107,-0.0929028859190082,0.019667635113688853,-9004.0
2010-02-02,1117.4000244140625,1118.5,1100.199951171875,1117.4000244140625,1117.4000244140625,3326,0.011862695831480918,0.012004928459320073,-0.08214226876505137,0.03176364211824789,874.0
2010-02-03,1115.800048828125,1124.9000244140625,1108.5999755859375,1111.4000244140625,1111.4000244140625,853,-0.005369607901294149,0.012027711357472359,-0.08707080489095442,0.026223475913261796,-2473.0
2010-02-04,1110.0,1110.699951171875,1059.0,1062.4000244140625,1062.4000244140625,1426,-0.04408853601189466,0.013305054172243275,-0.12732051658582955,0.0,573.0
2010-02-05,1052.199951171875,1068.5,1045.199951171875,1052.199951171875,1052.199951171875,1956,-0.00960097233413848,0.01333627724992395,-0.1356990881626593,0.0,530.0
2010-02-08,1065.699951171875,1073.4000244140625,1061.5999755859375,1065.699951171875,1065.699951171875,549,0.012830261002164667,0.01344827917355956,-0.12460988187937738,0.012830261002164667,-1407.0
