Date,Returns,Volatility,Max_Drawdown,Max_Drawup,Volume_Change,ADX,APO,CCI,DX,MFI,RSI,ULTOSC,WILLR,NATR,Alpha,Beta,Index_Returns,Index_Volatility,Correlation,Covariance,Beta_Direct,TF_Max_Drawdown,TF_Max_Drawup,Return_Skewness,Return_Kurtosis,Asset_To_Index_Alpha,Asset_To_Index_Beta,sin_Day_of_Week,cos_Day_of_Week,sin_Day_of_Month,cos_Day_of_Month,sin_Day_of_Year,cos_Day_of_Year
2009-08-03,0.0030407500700300183,0.010245592989993441,-0.02705455277750002,0.05236520966549785,-8145.0,8.94031336008606,8.70714024135043,140.44080140879143,16.16975941448561,28.514205591645403,54.853659296176815,56.48635287795257,-12.67126938440218,1.331659611637791,0.0006512719073254909,0.24141767634175404,0.016496355865669443,0.013735836886252425,0.3046280358045538,4.2870850016040635e-05,3.5414541898504113,-0.04645139160093714,2.749901813792055,0.10299326814621775,4.734200508002158,0.000646406348453415,-0.05534855952995869,0.0,1.0,0.5712682150947923,0.8207634412072763,-0.5307300481619331,-0.8475409228928312
2009-08-04,0.011394548078872857,0.010334434667770684,-0.015968279101002847,0.06435643564356441,-2037.0,9.283213538415012,9.542855398995584,152.94256272761,18.541518353296684,28.512141935030982,57.03354967315653,57.079202854606834,-3.129889258007638,1.3386626476265544,0.0005459080832359481,0.24755245175402305,0.00258855536157121,0.013441684678776324,0.3140046248866313,4.361907706443549e-05,4.194820794578796,-0.0355861361369918,2.792630250300361,0.102243892371688,4.746255814904264,0.0006423931480667752,-0.05418797566452883,0.7818314824680298,0.6234898018587336,0.7247927872291199,0.6889669190756866,-0.5452404385406507,-0.8382797052177745
2009-08-05,-0.0034108400960917162,0.010345062671991688,-0.019324653950471227,0.06072608603633811,177.0,9.613867281803644,10.724999564034533,143.14686613519683,18.54151835329668,28.78550649196597,56.18184848414776,57.42789965782001,-8.294187430392249,1.3260146582916212,0.00029112789610855077,0.25469909612708735,-0.0028797745275191966,0.013192849654406754,0.3156986459263111,4.3086821590966633e-05,4.641751368090836,-0.03887559761308246,2.779694194972986,0.10195753636040429,4.755093495756083,0.000646571021860629,-0.05317055533166806,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,-0.5595892624101763,-0.828770087174504
2009-08-06,-0.0036299522460994105,0.01026795608168787,-0.0228844586255581,0.05687570099783423,-199.0,9.856808175721207,11.689285278320312,124.00210471533248,16.416212311495382,28.623756955845327,55.273970485099056,55.001905525821925,-15.877806685353052,1.3375911739810007,-1.8332015790573276e-06,0.2701763474726792,-0.005178809416348629,0.013209189008631507,0.3276570793938622,4.444057942532376e-05,4.831285639222397,-0.0423644332963079,2.7659740855403747,0.10198863836551168,4.754972667572939,0.0006461919942577708,-0.05308046695897686,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,-0.5737722679043243,-0.8190148866680802
2009-08-07,-0.003539111450880039,0.010280656478845011,-0.02634257942686924,0.05313530010227585,98.0,10.047035067346313,11.714285714285666,94.10190509898162,15.183161141224177,28.590649973874005,54.38855473225196,52.880525750015394,-21.068683653387403,1.3305892248707902,-0.00022372090974497212,0.2752356327479492,0.013114401507639872,0.012810421306820821,0.3366587382221204,4.4337801231743515e-05,5.219895452499721,-0.0457536122961989,2.7526458835305214,0.10219795058544827,4.754390071773834,0.0006461612045399188,-0.05337371188507603,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,-0.5877852522924734,-0.8090169943749472
2009-08-10,-0.012848624203292913,0.010422203477109268,-0.03885273772656084,0.03960396039603964,-246.0,9.982414769878918,10.960715157645154,39.67064573762037,8.237666738259284,28.54778153428009,51.305324652086014,51.08593561929325,-39.84729097089694,1.3519225659450484,-0.00024017276950882608,0.2743848817907455,-0.0020750898300921916,0.012795593506821915,0.3379135019740076,4.506356312090972e-05,5.103938516264084,-0.05801436552915473,2.7044295468050032,0.10262018520542164,4.74718308389899,0.0006417028283767849,-0.05334272446940781,0.0,1.0,0.8978045395707416,-0.4403941515576344,-0.6287628145958345,-0.7775971469736268
2009-08-11,0.0008465479290673539,0.010416092737347761,-0.03803908050215443,0.04048403497576314,-289.0,9.911410420828037,10.275000435965353,28.22008001251664,7.994292996454242,28.496327737531985,51.490803948517005,48.97515984109234,-38.62593556178435,1.327459308292252,3.963422410477638e-06,0.32894011832830866,-0.01247642869084531,0.012866207077023096,0.33892677388192494,4.54214770226577e-05,4.920833459252695,-0.05721692954108215,2.7075655239662275,0.10244398990269697,4.747247649805133,0.0006412050279287538,-0.053383174194714306,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,-0.6420547132365636,-0.7666588193001592
2009-08-12,0.00518082520332519,0.010339848838344554,-0.03305532912580611,0.04587460088782325,-4.0,9.8770609445385,9.289287022181952,36.327382532028025,8.949625084720976,28.5474112165213,52.63675113091442,49.98633122766903,-31.144982257872137,1.3053838708486487,-7.056303855401722e-05,0.3319648406855319,0.010728964793019102,0.012447647292370334,0.3959952062429655,5.096727240378406e-05,5.224663029656154,-0.05233253524838033,2.7267737728757715,0.10232902808306935,4.74681724096109,0.0006418698924451191,-0.05329513185639118,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.7587581226927909,-0.655156357209085,-0.7554933140726804
2009-08-13,0.004207426053055352,0.010331346074333185,-0.02898698092570684,0.05027504093182755,2.0,10.00304834418577,8.32857404436379,67.73159799951877,13.404708134662007,28.605884656946085,53.565372146536575,49.82530553263501,-25.038112028864504,1.2886532931100683,-0.0004268131111517296,0.35053896453516276,0.007638855354707097,0.012464529142370416,0.40050787198455357,5.157554708916585e-05,5.276319660457594,-0.048345294467551314,2.742453897941613,0.10144512646032605,4.747132562548219,0.0006457081038206582,-0.05318172329172411,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,-0.6680638642135333,-0.7441039398713608
2009-08-14,-0.008065373529461572,0.010287794272371456,-0.03681856362651126,0.04180418041804179,37.0,9.894622870475255,7.228574480329257,31.073458046108957,6.967135080291318,28.561269718345216,51.547783129366856,49.00159442253509,-36.79385585639313,1.3104349215080877,-0.0009135408616116607,0.3961699926015686,-0.00767942090814655,0.012476665862123454,0.42512101392865426,5.456741595753301e-05,5.224985529702591,-0.056020745138740335,2.712269609337924,0.10214705385585261,4.743790023536612,0.0006420242358628883,-0.05304074245610529,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,-0.680773409477016,-0.732494071613579
2009-08-17,-0.013410783745545163,0.01025696914291158,-0.049735581577439736,0.02783276984925065,-13.0,9.569830874046819,5.989288330078125,-33.29146714697763,0.8004469704790851,28.547417501428068,48.427813059635916,49.47517025017247,-57.58999825204381,1.3415893261570002,-0.0010636037187178227,0.40114297910181856,-0.024605648719182915,0.01276919314683031,0.49320331220882957,6.459642595752322e-05,4.953567898362666,-0.06868024678596552,2.662485164401934,0.10221083466446422,4.744933398066377,0.0006424645021592335,-0.05305386046018395,0.0,1.0,-0.2993631229733582,-0.9541392564000488,-0.7176769136759615,-0.6963762255968726
2009-08-18,0.003639114265744814,0.010211580941426572,-0.0462774607761286,0.03157317074480881,148.0,9.256638591776541,5.960717337472147,-44.49653550824573,0.8004469704790879,28.475829915437096,49.28010994793322,51.4128480863741,-53.26952055727964,1.3053620710066838,-0.0008241038125170307,0.443009914267025,0.00793407383447442,0.012784117075303905,0.502200280073126,6.556026100382306e-05,5.0483713539852895,-0.06529106778607441,2.6758133664117874,0.10131541315280995,4.745813427825147,0.0006464677083142053,-0.0529591686767753,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,-0.7295575540864876,-0.6839194216246105
2009-08-19,0.005972033180160707,0.010219025510978587,-0.040581798127216406,0.03773375994826056,-82.0,9.080543205607972,5.450001307896173,-34.9183959973431,4.325967779056602,28.558328231785968,50.67250596597176,52.34839672414492,-44.33813308205389,1.294809530763431,-0.001114526852577414,0.45651008262003023,0.008779925105813602,0.0124341320351352,0.5390380678619724,6.849271710538036e-05,5.396596374733943,-0.05970895502910034,2.697765445800077,0.10046675292862231,4.744671719952779,0.0006498036778934049,-0.05277952804593724,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,-0.7412220108485957,-0.6712599575675315
2009-08-20,-0.0031803244342439863,0.01022659410782151,-0.043633059277290887,0.03443342991525711,-159.0,8.926653733139581,3.846429007394022,-34.28441164081888,4.771637976493012,28.560605240224106,49.911281776167215,47.27897722683988,-60.510825054410056,1.2738197950011334,-0.0010889563927571626,0.4634110645997476,0.010304109531118044,0.012217427692204762,0.5453799052127173,6.81412237303233e-05,5.647991950847043,-0.06269938561472199,2.686005352000696,0.10076049398329874,4.74407139336952,0.0006485587201659506,-0.05284451360192018,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,-0.7526668275320083,-0.6584015846980489
2009-08-21,0.013719051985038089,0.01032041182381592,-0.030512611500744136,0.04862487591532583,18.0,9.006266701268384,2.5071454729352354,58.687970796431486,11.155816840746082,28.557056475943916,53.056014234825774,50.231529314418964,-40.774438065948615,1.2765220258308794,-0.0014095503517390026,0.4459656398306282,0.019605935229392912,0.012332190554130505,0.5537447197938956,7.047690965497371e-05,5.932429040321087,-0.04984050976036214,2.736573851041922,0.09996063622976065,4.736527298787554,0.0006538447285050519,-0.05232177573804275,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,-0.7638886127905429,-0.64534811322955
2009-08-24,-0.011435191223744035,0.010144147755971302,-0.04159888517724131,0.03663364993725926,145.0,8.837183758613191,0.5928584507532833,-9.82031646369175,4.271944306923031,28.499508124693,50.289382865297384,43.348272528087236,-65.60367156663057,1.3046756247236895,-0.0012412953799366495,0.4726323724756947,-9.713640974939874e-05,0.012164589864249285,0.534790031907185,6.599276744491147e-05,6.320758841408439,-0.060705765224307595,2.6938454145336164,0.10033782553523482,4.7310795366607366,0.0006504395690272046,-0.052354865050052955,0.0,1.0,-0.9884683243281114,0.15142777750457667,-0.7961828637826154,-0.6050560696488494
2009-08-25,0.002334725921183667,0.010151045649723186,-0.03936128125157334,0.03905390539053899,-55.0,8.6741394924814,-1.150000435965353,-8.255026584092244,4.271944306923033,28.566001036652942,50.82609725703166,41.88088450695361,-60.59225005804601,1.3012814226150597,-0.0013176618063440648,0.47289048484858126,0.0019425464201163756,0.011805421820477396,0.5496600759785475,6.586982109494036e-05,6.797897228807336,-0.058512770626758415,2.7024695311717735,0.10028866695900461,4.731012128316065,0.0006506468134793237,-0.052351950319899046,0.7818314824680298,0.6234898018587336,-0.9377521321470804,0.3473052528448203,-0.8064799463209447,-0.5912614448635783
2009-08-26,-0.00021176517419929652,0.010127843558948134,-0.037607036236233404,0.038833869959261635,-15.0,8.447980445743545,-2.575001307896173,-43.970373696340886,2.3416861838214547,28.551129472832628,50.77441223930651,42.55095693269881,-61.04785911016508,1.284951478775533,-0.0010608512314616565,0.45199369173574044,9.688354479586714e-05,0.011806501856824098,0.5512705992092823,6.591785322428862e-05,6.907089221971719,-0.05871214483389309,2.701685477066537,0.10039659159105109,4.7309917659071905,0.0006501959606851435,-0.05235240412739612,0.9749279121818236,-0.22252093395631434,-0.848644257494751,0.5289640103269624,-0.8165380514459157,-0.5772916165517278
2009-08-27,0.001270795533775182,0.009837728011449689,-0.03638403155614578,0.040154015401540066,65.0,8.254827922879521,-3.3107147216796875,-25.51376295416429,3.0397098055508787,28.625318955246065,51.08390685551233,42.66909531690358,-58.31434382981327,1.2620401516394162,-0.0010482265614174884,0.435162195785878,0.0022293628091081263,0.011660198936737138,0.5357269846914912,6.145317046529911e-05,7.295727561022776,-0.05751596043155116,2.7063895624382335,0.10021260778607273,4.730999289880397,0.0006508324678603098,-0.052338197928059986,0.43388373911755823,-0.900968867902419,-0.72479278722912,0.6889669190756865,-0.8263541987239094,-0.5631507242749189
2009-08-28,0.012162876784769905,0.009703086004436475,-0.010852713178294615,0.05280528052805278,-11.0,8.322301302667528,-2.825001307896173,67.50058186351924,10.144082556943687,28.70012767595377,53.96062960491626,46.50323258747079,-32.11842220513669,1.2646661155332872,-0.0007403887579696042,0.4331478510585458,-0.0001934649145621803,0.011618828108240031,0.5210790412172626,5.874566344636971e-05,7.8508363905566165,-0.04605264318666791,2.7514699220025274,0.09908995507580867,4.724996813882415,0.0006567051317558214,-0.05234246651653683,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,-0.8359254794186365,-0.5488429582847199
2009-08-31,-0.005538127265380055,0.00938600474987551,-0.01633073673691865,0.04697471089882432,-161.0,8.311784976546393,-2.3571428571428896,30.41740211897497,8.027844171275763,28.66868956128566,52.48541178581148,46.16573139632701,-44.19129740829773,1.2814553108711593,-0.00033955326060182694,0.39206784899182207,-0.008899189334374835,0.011696016376396938,0.5397508838304255,5.9253239551866364e-05,8.033707339317345,-0.051335725053173076,2.730693804142232,0.09992907367149031,4.723520747196442,0.0006533071186740545,-0.05216902712170798,0.0,1.0,-2.4492935982947064e-16,1.0,-0.8631421280499115,-0.5049610547215202
2009-09-01,0.0031522538210784212,0.009297371258103223,-0.013229961543120172,0.05027504093182755,-4.0,8.301644233501014,-2.0785718645369116,42.641279356659815,8.027844171275754,28.656791399642163,53.235880437969755,45.877240513777224,-37.357578723599495,1.2609849875527475,7.408319634441763e-05,0.37800460136627995,-0.022057409295575203,0.01206314009233467,0.508699637434242,5.705345810493096e-05,7.765977072687459,-0.048345294467551314,2.742453897941613,0.09991443180052059,4.723488248334354,0.0006529318853831888,-0.05221735244755028,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,-0.8717063187093217,-0.4900286664290594
2009-09-02,0.022939104534291266,0.009750677697853712,0.0,0.07436740988551982,48.0,8.694321312290926,-1.364288330078125,176.3073182453478,19.296602439618578,28.695304651312142,58.23028274762291,50.91285540468562,-4.26359156578907,1.279376115207522,0.00031736598663016186,0.3920460917859057,-0.0037923878741658035,0.01206790749246185,0.4678366676007847,5.50504700083981e-05,8.182194201173992,-0.026515187696792286,2.8283024391212614,0.09940426476016034,4.706161830644977,0.000666046117407238,-0.0527740105619097,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,-0.8800122039735356,-0.4749510720670502
2009-09-03,0.0196600580452726,0.010061132687119029,0.0,0.09548953552581829,-10.0,9.327504591847017,0.6035679408481656,286.11133269560924,26.423453139861465,28.715973152641695,61.927186277894975,55.94468295808607,-0.0,1.2787581447599525,0.00012754027946413186,0.38033160090680623,0.008314985309479273,0.01209589837304315,0.471333579554346,5.7360560644895214e-05,8.881701133797897,-0.007376419780720012,2.9035670872892436,0.09867334963875428,4.6916681524429205,0.0006757235814429976,-0.05244211260140379,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,-0.888057322629493,-0.4597327394521046
2009-09-04,-0.0009037591784880616,0.010022421500569922,-0.0009037591784880616,0.09449947680314907,20.0,9.938074182847533,2.935712541852581,250.7570799117686,26.423453139861465,28.748482180293166,61.661902251269076,60.10875016670385,-1.311900436143502,1.2711778722831035,0.0005035891225817291,0.38354270613258473,0.014008902248772603,0.012202700365070823,0.4630689863691653,5.6633617886094325e-05,9.636619513863407,-0.00827351245212693,2.900039202705262,0.0990262580843473,4.691716877208644,0.0006739803539093044,-0.05264432250202574,-0.433883739117558,-0.9009688679024191,0.7247927872291199,0.6889669190756866,-0.8958392907349089,-0.4443781781046134
2009-09-08,0.0030153783559978553,0.00957358300608752,0.0,0.0977998068361523,15.0,10.69064070482607,4.710712977818048,254.9249090879764,31.00993679824659,95.26684207848247,62.22135931903843,58.93903383423604,-11.464968152866241,1.2711251681507933,0.0005395813478457145,0.36204809922836373,0.008622427041576897,0.012238037640354294,0.4902877085151159,5.7443024366372505e-05,10.546966267431957,-0.005283081866505168,2.911799296504643,0.09877424962183115,4.6914274794787865,0.0006751408135806988,-0.052591767634854514,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,-0.9242907221930934,-0.3816892202666586
2009-09-09,-0.002605508124544298,0.009380136037309554,-0.002605508124544298,0.09493948052031764,-6.0,11.307102956898394,6.267857142857224,199.74810477815464,27.951583762851172,85.6907625988493,61.41585260042922,57.095650979297275,-15.384658972246012,1.2791659376983278,0.0002798863941060156,0.3765204994096496,0.007674382133194602,0.011838175742459338,0.45692184088174903,5.073829131872272e-05,12.152276883019944,-0.007874824878323583,2.9016070716560134,0.09934694165355136,4.69118260883494,0.0006733141833959761,-0.05260142651012854,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,-0.9307239310379793,-0.3657225234972692
2009-09-10,0.00010050901468972029,0.009367586987255599,-0.0025052609869089526,0.09504953180864972,-33.0,11.864143505727553,8.714287894112772,161.41340020765415,26.90423832411481,65.91400473454108,61.43577254495505,58.540579918172966,-15.251984451420402,1.268878100432344,0.0003687738348336218,0.37532488704842676,0.010218813499372148,0.011708803509187125,0.4706232833243385,5.161948436440463e-05,13.408113131811586,-0.007775107354523247,2.901999218338492,0.09929424279721956,4.69121190820125,0.0006739026559210284,-0.05261814376784329,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,-0.9368813462954315,-0.34964745525122826
2009-09-11,0.009543901714883063,0.009422974828450023,0.0,0.10550057691316006,147.0,12.601780793351336,10.682144165039062,183.4906835074236,32.517987559193514,51.1622386299107,63.30165611588667,57.85874634376389,-8.706465017908195,1.2706351029747112,0.00032480195185344415,0.3759042551852285,-0.00019089867626842505,0.011705484129664902,0.4662391218056855,5.142640000633021e-05,14.593324722805896,0.0,2.939239515369865,0.09861862028252791,4.687656635614663,0.0006775519970372889,-0.052594998464924034,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,-0.9427611433904206,-0.33346877891818705
2009-09-14,-0.004975619343740578,0.009450754720937404,-0.004975619343740578,0.10000002685815446,-107.0,13.28250178578639,13.639288766043478,143.04027384419632,31.66196858153286,44.718289191925855,61.67297715942324,58.977021453176384,-14.925368602128335,1.2542416822407982,0.0003384257415450949,0.3777623669259047,0.004867826215247062,0.011692008860940383,0.46505025389707033,5.1387266162588695e-05,15.68665610499633,-0.004975619343740578,2.9196393590375633,0.09887354187353506,4.686619353078498,0.0006763084109730883,-0.05262356081740514,0.0,1.0,0.29936312297335804,-0.9541392564000488,-0.9587178169872964,-0.2843591872810036
2009-09-15,0.005100485509965003,0.00946409663433134,0.0,0.10561056105610556,27.0,13.994823599134042,16.50357491629461,131.7006890424584,33.22751255952066,36.949031979176205,62.68842211886343,61.54796559738589,-8.58211731196395,1.2498627346596978,0.0005844189033948182,0.36742978552325184,0.004179354545098768,0.011681208693492696,0.4662590857960965,5.154591542824768e-05,16.901721536260418,0.0,2.9396314227926226,0.0985687230691559,4.685784516312399,0.0006782718982691267,-0.052562488891944634,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,-0.9634705485641486,-0.26781430516217486
2009-09-16,0.013830870063743728,0.009324714877013576,0.0,0.12090211706717557,-26.0,14.830918258895911,19.753577096121717,156.46016768748632,37.40547407246639,43.55328256689746,65.2878320518138,64.1106524704672,-1.0192112155398432,1.2406595080191762,0.00041500888208959773,0.3724843101508906,0.015134302455983795,0.010994419555379668,0.43322259956108944,4.4413906216037964e-05,20.47619375649953,0.0,2.9941199531003093,0.09856419198707823,4.6862554870301185,0.0006777268671847665,-0.05309079668503001,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,-0.9679377830240641,-0.25119006388481957
2009-09-17,-0.006477609640739068,0.009381198636841262,-0.006477609640739068,0.11364135070733639,-44.0,15.554899457069249,22.560719081333673,129.32594737520455,35.10239180774929,51.12944982604096,63.122423378589524,63.05263013102438,-8.493772408649436,1.232021808321395,0.00027058993773084193,0.3684479809451504,-0.0014908314682240409,0.0110065676114021,0.4370202468330491,4.512443690327077e-05,21.491910403504413,-0.006477609640739068,2.968247603185839,0.09905229477481219,4.684136656827576,0.0006756672136432011,-0.05317142731826476,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,-0.9721181966290612,-0.23449138957041052
2009-09-18,-0.0030623092199142388,0.009316279711511818,-0.009520082416927478,0.11023103653138744,-22.0,16.188956754820726,23.996433803013474,110.6682055112716,33.30850379411056,57.25903360798132,62.11887707391385,61.439760534667876,-12.004504021892478,1.221396678471646,0.000210457297041945,0.38022940625135604,-0.004106032347606425,0.011020892753337128,0.4358634357191431,4.475172016577406e-05,22.50778783079551,-0.009520082416927478,2.9560956019637,0.09863197450932122,4.6909824850182815,0.0006799493350198492,-0.053191168212331004,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,-0.9760105506323682,-0.21772323039653224
2009-09-21,-0.005449861210338303,0.009341613543092129,-0.01491806049938249,0.10418043147088141,0.0,16.5128991425208,25.64286150251121,77.0755272668736,25.259343610422853,58.76108938024309,60.35343122487783,61.71729288288071,-18.233270454902065,1.2240818421320583,0.0002881030641109965,0.3859164649728985,-0.002530025012861037,0.010759015973565381,0.437921589948742,4.401399664085043e-05,24.652608130842825,-0.01491806049938249,2.9345354299981685,0.10022191866326875,4.697114195693583,0.0006713067594828637,-0.05290647619433248,0.0,1.0,-0.8978045395707417,-0.44039415155763423,-0.9859481499638303,-0.1670516255021195
